,word,emotion,association
78177,meltdown,anticipation,0
78178,meltdown,disgust,0
78179,meltdown,fear,0
78180,meltdown,joy,0
78181,meltdown,negative,1
78182,meltdown,positive,0
78183,meltdown,sadness,1
78184,meltdown,surprise,0
78185,meltdown,trust,0
78186,melting,anger,0
78187,melting,anticipation,0
78188,melting,disgust,0
78189,melting,fear,0
78190,melting,joy,0
78191,melting,negative,0
78192,melting,positive,0
78193,melting,sadness,0
78194,melting,surprise,0
78195,melting,trust,0
78196,member,anger,0
78197,member,anticipation,0
78198,member,disgust,0
78199,member,fear,0
78200,member,joy,0
78201,member,negative,0
78202,member,positive,0
78203,member,sadness,0
78204,member,surprise,0
78205,member,trust,0
78206,membrane,anger,0
78207,membrane,anticipation,0
78208,membrane,disgust,0
78209,membrane,fear,0
78210,membrane,joy,0
78211,membrane,negative,0
78212,membrane,positive,0
78213,membrane,sadness,0
78214,membrane,surprise,0
78215,membrane,trust,0
78216,memento,anger,0
78217,memento,anticipation,0
78218,memento,disgust,0
78219,memento,fear,0
78220,memento,joy,0
78221,memento,negative,0
78222,memento,positive,1
78223,memento,sadness,0
78224,memento,surprise,0
78225,memento,trust,0
78226,memo,anger,0
78227,memo,anticipation,0
78228,memo,disgust,0
78229,memo,fear,0
78230,memo,joy,0
78231,memo,negative,0
78232,memo,positive,0
78233,memo,sadness,0
78234,memo,surprise,0
78235,memo,trust,0
78236,memoir,anger,0
78237,memoir,anticipation,0
78238,memoir,disgust,0
78239,memoir,fear,0
78240,memoir,joy,0
78241,memoir,negative,0
78242,memoir,positive,0
78243,memoir,sadness,0
78244,memoir,surprise,0
78245,memoir,trust,0
78246,memorabilia,anger,0
78247,memorabilia,anticipation,0
78248,memorabilia,disgust,0
78249,memorabilia,fear,0
78250,memorabilia,joy,0
78251,memorabilia,negative,0
78252,memorabilia,positive,0
78253,memorabilia,sadness,0
78254,memorabilia,surprise,0
78255,memorabilia,trust,0
78256,memorable,anger,0
78257,memorable,anticipation,0
78258,memorable,disgust,0
78259,memorable,fear,0
78260,memorable,joy,1
78261,memorable,negative,0
78262,memorable,positive,1
78263,memorable,sadness,0
78264,memorable,surprise,1
78265,memorable,trust,1
78266,memorandum,anger,0
78267,memorandum,anticipation,0
78268,memorandum,disgust,0
78269,memorandum,fear,0
78270,memorandum,joy,0
78271,memorandum,negative,0
78272,memorandum,positive,0
78273,memorandum,sadness,0
78274,memorandum,surprise,0
78275,memorandum,trust,0
78276,memorial,anger,0
78277,memorial,anticipation,0
78278,memorial,disgust,0
78279,memorial,fear,0
78280,memorial,joy,0
78281,memorial,negative,0
78282,memorial,positive,0
78283,memorial,sadness,0
78284,memorial,surprise,0
78285,memorial,trust,0
78286,memorials,anger,0
78287,memorials,anticipation,0
78288,memorials,disgust,0
78289,memorials,fear,0
78290,memorials,joy,0
78291,memorials,negative,0
78292,memorials,positive,0
78293,memorials,sadness,1
78294,memorials,surprise,0
78295,memorials,trust,0
78296,memorize,anger,0
78297,memorize,anticipation,0
78298,memorize,disgust,0
78299,memorize,fear,0
78300,memorize,joy,0
78301,memorize,negative,0
78302,memorize,positive,0
78303,memorize,sadness,0
78304,memorize,surprise,0
78305,memorize,trust,0
78306,memory,anger,0
78307,memory,anticipation,0
78308,memory,disgust,0
78309,memory,fear,0
78310,memory,joy,0
78311,memory,negative,0
78312,memory,positive,0
78313,memory,sadness,0
78314,memory,surprise,0
78315,memory,trust,0
78316,menace,anger,1
78317,menace,anticipation,0
78318,menace,disgust,0
78319,menace,fear,1
78320,menace,joy,0
78321,menace,negative,1
78322,menace,positive,0
78323,menace,sadness,0
78324,menace,surprise,0
78325,menace,trust,0
78326,menacing,anger,1
78327,menacing,anticipation,0
78328,menacing,disgust,0
78329,menacing,fear,1
78330,menacing,joy,0
78331,menacing,negative,1
78332,menacing,positive,0
78333,menacing,sadness,0
78334,menacing,surprise,0
78335,menacing,trust,0
78336,menagerie,anger,0
78337,menagerie,anticipation,0
78338,menagerie,disgust,0
78339,menagerie,fear,0
78340,menagerie,joy,0
78341,menagerie,negative,0
78342,menagerie,positive,0
78343,menagerie,sadness,0
78344,menagerie,surprise,0
78345,menagerie,trust,0
78346,mend,anger,0
78347,mend,anticipation,0
78348,mend,disgust,0
78349,mend,fear,0
78350,mend,joy,0
78351,mend,negative,0
78352,mend,positive,0
78353,mend,sadness,0
78354,mend,surprise,0
78355,mend,trust,0
78356,mending,anger,0
78357,mending,anticipation,0
78358,mending,disgust,0
78359,mending,fear,0
78360,mending,joy,0
78361,mending,negative,0
78362,mending,positive,1
78363,mending,sadness,0
78364,mending,surprise,0
78365,mending,trust,0
78366,menial,anger,0
78367,menial,anticipation,0
78368,menial,disgust,0
78369,menial,fear,0
78370,menial,joy,0
78371,menial,negative,1
78372,menial,positive,0
78373,menial,sadness,0
78374,menial,surprise,0
78375,menial,trust,0
78376,meniscus,anger,0
78377,meniscus,anticipation,0
78378,meniscus,disgust,0
78379,meniscus,fear,0
78380,meniscus,joy,0
78381,meniscus,negative,0
78382,meniscus,positive,0
78383,meniscus,sadness,0
78384,meniscus,surprise,0
78385,meniscus,trust,0
78386,menses,anger,0
78387,menses,anticipation,0
78388,menses,disgust,0
78389,menses,fear,0
78390,menses,joy,0
78391,menses,negative,0
78392,menses,positive,1
78393,menses,sadness,0
78394,menses,surprise,0
78395,menses,trust,0
78396,menstrual,anger,0
78397,menstrual,anticipation,0
78398,menstrual,disgust,0
78399,menstrual,fear,0
78400,menstrual,joy,0
78401,menstrual,negative,0
78402,menstrual,positive,0
78403,menstrual,sadness,0
78404,menstrual,surprise,0
78405,menstrual,trust,0
78406,mental,anger,0
78407,mental,anticipation,0
78408,mental,disgust,0
78409,mental,fear,0
78410,mental,joy,0
78411,mental,negative,0
78412,mental,positive,0
78413,mental,sadness,0
78414,mental,surprise,0
78415,mental,trust,0
78416,mention,anger,0
78417,mention,anticipation,0
78418,mention,disgust,0
78419,mention,fear,0
78420,mention,joy,0
78421,mention,negative,0
78422,mention,positive,0
78423,mention,sadness,0
78424,mention,surprise,0
78425,mention,trust,0
78426,mentor,anger,0
78427,mentor,anticipation,0
78428,mentor,disgust,0
78429,mentor,fear,0
78430,mentor,joy,0
78431,mentor,negative,0
78432,mentor,positive,1
78433,mentor,sadness,0
78434,mentor,surprise,0
78435,mentor,trust,1
78436,menu,anger,0
78437,menu,anticipation,0
78438,menu,disgust,0
78439,menu,fear,0
78440,menu,joy,0
78441,menu,negative,0
78442,menu,positive,0
78443,menu,sadness,0
78444,menu,surprise,0
78445,menu,trust,0
78446,meow,anger,0
78447,meow,anticipation,0
78448,meow,disgust,0
78449,meow,fear,0
78450,meow,joy,0
78451,meow,negative,0
78452,meow,positive,0
78453,meow,sadness,0
78454,meow,surprise,0
78455,meow,trust,0
78456,mercantile,anger,0
78457,mercantile,anticipation,0
78458,mercantile,disgust,0
78459,mercantile,fear,0
78460,mercantile,joy,0
78461,mercantile,negative,0
78462,mercantile,positive,0
78463,mercantile,sadness,0
78464,mercantile,surprise,0
78465,mercantile,trust,0
78466,mercenary,anger,0
78467,mercenary,anticipation,0
78468,mercenary,disgust,0
78469,mercenary,fear,1
78470,mercenary,joy,0
78471,mercenary,negative,1
78472,mercenary,positive,0
78473,mercenary,sadness,0
78474,mercenary,surprise,0
78475,mercenary,trust,0
78476,merchandise,anger,0
78477,merchandise,anticipation,0
78478,merchandise,disgust,0
78479,merchandise,fear,0
78480,merchandise,joy,0
78481,merchandise,negative,0
78482,merchandise,positive,0
78483,merchandise,sadness,0
78484,merchandise,surprise,0
78485,merchandise,trust,0
78486,merchant,anger,0
78487,merchant,anticipation,0
78488,merchant,disgust,0
78489,merchant,fear,0
78490,merchant,joy,0
78491,merchant,negative,0
78492,merchant,positive,0
78493,merchant,sadness,0
78494,merchant,surprise,0
78495,merchant,trust,1
78496,merciful,anger,0
78497,merciful,anticipation,0
78498,merciful,disgust,0
78499,merciful,fear,0
78500,merciful,joy,0
78501,merciful,negative,0
78502,merciful,positive,1
78503,merciful,sadness,0
78504,merciful,surprise,0
78505,merciful,trust,0
78506,merciless,anger,0
78507,merciless,anticipation,0
78508,merciless,disgust,0
78509,merciless,fear,1
78510,merciless,joy,0
78511,merciless,negative,1
78512,merciless,positive,0
78513,merciless,sadness,0
78514,merciless,surprise,0
78515,merciless,trust,0
78516,mercurial,anger,0
78517,mercurial,anticipation,0
78518,mercurial,disgust,0
78519,mercurial,fear,0
78520,mercurial,joy,0
78521,mercurial,negative,0
78522,mercurial,positive,0
78523,mercurial,sadness,0
78524,mercurial,surprise,0
78525,mercurial,trust,0
78526,mercy,anger,0
78527,mercy,anticipation,0
78528,mercy,disgust,0
78529,mercy,fear,0
78530,mercy,joy,0
78531,mercy,negative,0
78532,mercy,positive,1
78533,mercy,sadness,0
78534,mercy,surprise,0
78535,mercy,trust,0
78536,mere,anger,0
78537,mere,anticipation,0
78538,mere,disgust,0
78539,mere,fear,0
78540,mere,joy,0
78541,mere,negative,0
78542,mere,positive,0
78543,mere,sadness,0
78544,mere,surprise,0
78545,mere,trust,0
78546,merge,anger,0
78547,merge,anticipation,1
78548,merge,disgust,0
78549,merge,fear,0
78550,merge,joy,0
78551,merge,negative,0
78552,merge,positive,1
78553,merge,sadness,0
78554,merge,surprise,0
78555,merge,trust,0
78556,meridian,anger,0
78557,meridian,anticipation,0
78558,meridian,disgust,0
78559,meridian,fear,0
78560,meridian,joy,0
78561,meridian,negative,0
78562,meridian,positive,0
78563,meridian,sadness,0
78564,meridian,surprise,0
78565,meridian,trust,0
78566,meridional,anger,0
78567,meridional,anticipation,0
78568,meridional,disgust,0
78569,meridional,fear,0
78570,meridional,joy,0
78571,meridional,negative,0
78572,meridional,positive,0
78573,meridional,sadness,0
78574,meridional,surprise,0
78575,meridional,trust,0
78576,merit,anger,0
78577,merit,anticipation,0
78578,merit,disgust,0
78579,merit,fear,0
78580,merit,joy,0
78581,merit,negative,0
78582,merit,positive,1
78583,merit,sadness,0
78584,merit,surprise,0
78585,merit,trust,1
78586,meritorious,anger,0
78587,meritorious,anticipation,0
78588,meritorious,disgust,0
78589,meritorious,fear,0
78590,meritorious,joy,1
78591,meritorious,negative,0
78592,meritorious,positive,1
78593,meritorious,sadness,0
78594,meritorious,surprise,0
78595,meritorious,trust,1
78596,mermaid,anger,0
78597,mermaid,anticipation,0
78598,mermaid,disgust,0
78599,mermaid,fear,0
78600,mermaid,joy,0
78601,mermaid,negative,0
78602,mermaid,positive,0
78603,mermaid,sadness,0
78604,mermaid,surprise,0
78605,mermaid,trust,0
78606,merriment,anger,0
78607,merriment,anticipation,0
78608,merriment,disgust,0
78609,merriment,fear,0
78610,merriment,joy,1
78611,merriment,negative,0
78612,merriment,positive,1
78613,merriment,sadness,0
78614,merriment,surprise,1
78615,merriment,trust,0
78616,merry,anger,0
78617,merry,anticipation,0
78618,merry,disgust,0
78619,merry,fear,0
78620,merry,joy,1
78621,merry,negative,0
78622,merry,positive,1
78623,merry,sadness,0
78624,merry,surprise,0
78625,merry,trust,0
78626,mesa,anger,0
78627,mesa,anticipation,0
78628,mesa,disgust,0
78629,mesa,fear,0
78630,mesa,joy,0
78631,mesa,negative,0
78632,mesa,positive,0
78633,mesa,sadness,0
78634,mesa,surprise,0
78635,mesa,trust,0
78636,mesh,anger,0
78637,mesh,anticipation,0
78638,mesh,disgust,0
78639,mesh,fear,0
78640,mesh,joy,0
78641,mesh,negative,0
78642,mesh,positive,0
78643,mesh,sadness,0
78644,mesh,surprise,0
78645,mesh,trust,0
78646,meshes,anger,0
78647,meshes,anticipation,0
78648,meshes,disgust,0
78649,meshes,fear,0
78650,meshes,joy,0
78651,meshes,negative,0
78652,meshes,positive,0
78653,meshes,sadness,0
78654,meshes,surprise,0
78655,meshes,trust,0
78656,mesmerized,anger,0
78657,mesmerized,anticipation,0
78658,mesmerized,disgust,0
78659,mesmerized,fear,0
78660,mesmerized,joy,0
78661,mesmerized,negative,0
78662,mesmerized,positive,0
78663,mesmerized,sadness,0
78664,mesmerized,surprise,0
78665,mesmerized,trust,0
78666,mess,anger,0
78667,mess,anticipation,0
78668,mess,disgust,1
78669,mess,fear,0
78670,mess,joy,0
78671,mess,negative,1
78672,mess,positive,0
78673,mess,sadness,0
78674,mess,surprise,0
78675,mess,trust,0
78676,message,anger,0
78677,message,anticipation,0
78678,message,disgust,0
78679,message,fear,0
78680,message,joy,0
78681,message,negative,0
78682,message,positive,0
78683,message,sadness,0
78684,message,surprise,0
78685,message,trust,0
78686,messenger,anger,0
78687,messenger,anticipation,0
78688,messenger,disgust,0
78689,messenger,fear,0
78690,messenger,joy,0
78691,messenger,negative,0
78692,messenger,positive,0
78693,messenger,sadness,0
78694,messenger,surprise,0
78695,messenger,trust,1
78696,messy,anger,0
78697,messy,anticipation,0
78698,messy,disgust,1
78699,messy,fear,0
78700,messy,joy,0
78701,messy,negative,1
78702,messy,positive,0
78703,messy,sadness,0
78704,messy,surprise,0
78705,messy,trust,0
78706,metabolism,anger,0
78707,metabolism,anticipation,0
78708,metabolism,disgust,0
78709,metabolism,fear,0
78710,metabolism,joy,0
78711,metabolism,negative,0
78712,metabolism,positive,0
78713,metabolism,sadness,0
78714,metabolism,surprise,0
78715,metabolism,trust,0
78716,metal,anger,0
78717,metal,anticipation,0
78718,metal,disgust,0
78719,metal,fear,0
78720,metal,joy,0
78721,metal,negative,0
78722,metal,positive,0
78723,metal,sadness,0
78724,metal,surprise,0
78725,metal,trust,0
78726,metallurgy,anger,0
78727,metallurgy,anticipation,0
78728,metallurgy,disgust,0
78729,metallurgy,fear,0
78730,metallurgy,joy,0
78731,metallurgy,negative,0
78732,metallurgy,positive,0
78733,metallurgy,sadness,0
78734,metallurgy,surprise,0
78735,metallurgy,trust,0
78736,metamorphosis,anger,0
78737,metamorphosis,anticipation,0
78738,metamorphosis,disgust,0
78739,metamorphosis,fear,0
78740,metamorphosis,joy,0
78741,metamorphosis,negative,0
78742,metamorphosis,positive,0
78743,metamorphosis,sadness,0
78744,metamorphosis,surprise,0
78745,metamorphosis,trust,0
78746,metaphor,anger,0
78747,metaphor,anticipation,0
78748,metaphor,disgust,0
78749,metaphor,fear,0
78750,metaphor,joy,0
78751,metaphor,negative,0
78752,metaphor,positive,0
78753,metaphor,sadness,0
78754,metaphor,surprise,0
78755,metaphor,trust,0
78756,metaphorical,anger,0
78757,metaphorical,anticipation,0
78758,metaphorical,disgust,0
78759,metaphorical,fear,0
78760,metaphorical,joy,0
78761,metaphorical,negative,0
78762,metaphorical,positive,0
78763,metaphorical,sadness,0
78764,metaphorical,surprise,0
78765,metaphorical,trust,0
78766,metaphysical,anger,0
78767,metaphysical,anticipation,0
78768,metaphysical,disgust,0
78769,metaphysical,fear,0
78770,metaphysical,joy,0
78771,metaphysical,negative,0
78772,metaphysical,positive,0
78773,metaphysical,sadness,0
78774,metaphysical,surprise,0
78775,metaphysical,trust,0
78776,metaphysics,anger,0
78777,metaphysics,anticipation,0
78778,metaphysics,disgust,0
78779,metaphysics,fear,0
78780,metaphysics,joy,0
78781,metaphysics,negative,0
78782,metaphysics,positive,0
78783,metaphysics,sadness,0
78784,metaphysics,surprise,0
78785,metaphysics,trust,0
78786,metastasis,anger,0
78787,metastasis,anticipation,0
78788,metastasis,disgust,0
78789,metastasis,fear,0
78790,metastasis,joy,0
78791,metastasis,negative,1
78792,metastasis,positive,0
78793,metastasis,sadness,0
78794,metastasis,surprise,0
78795,metastasis,trust,0
78796,meteor,anger,0
78797,meteor,anticipation,0
78798,meteor,disgust,0
78799,meteor,fear,0
78800,meteor,joy,0
78801,meteor,negative,0
78802,meteor,positive,0
78803,meteor,sadness,0
78804,meteor,surprise,0
78805,meteor,trust,0
78806,meteoric,anger,0
78807,meteoric,anticipation,0
78808,meteoric,disgust,0
78809,meteoric,fear,0
78810,meteoric,joy,0
78811,meteoric,negative,0
78812,meteoric,positive,0
78813,meteoric,sadness,0
78814,meteoric,surprise,0
78815,meteoric,trust,0
78816,meteorite,anger,0
78817,meteorite,anticipation,0
78818,meteorite,disgust,0
78819,meteorite,fear,0
78820,meteorite,joy,0
78821,meteorite,negative,0
78822,meteorite,positive,0
78823,meteorite,sadness,0
78824,meteorite,surprise,0
78825,meteorite,trust,0
78826,meteorological,anger,0
78827,meteorological,anticipation,0
78828,meteorological,disgust,0
78829,meteorological,fear,0
78830,meteorological,joy,0
78831,meteorological,negative,0
78832,meteorological,positive,0
78833,meteorological,sadness,0
78834,meteorological,surprise,0
78835,meteorological,trust,0
78836,meteorology,anger,0
78837,meteorology,anticipation,0
78838,meteorology,disgust,0
78839,meteorology,fear,0
78840,meteorology,joy,0
78841,meteorology,negative,0
78842,meteorology,positive,0
78843,meteorology,sadness,0
78844,meteorology,surprise,0
78845,meteorology,trust,0
78846,meter,anger,0
78847,meter,anticipation,0
78848,meter,disgust,0
78849,meter,fear,0
78850,meter,joy,0
78851,meter,negative,0
78852,meter,positive,0
78853,meter,sadness,0
78854,meter,surprise,0
78855,meter,trust,0
78856,methanol,anger,0
78857,methanol,anticipation,0
78858,methanol,disgust,0
78859,methanol,fear,0
78860,methanol,joy,0
78861,methanol,negative,1
78862,methanol,positive,0
78863,methanol,sadness,0
78864,methanol,surprise,0
78865,methanol,trust,0
78866,method,anger,0
78867,method,anticipation,0
78868,method,disgust,0
78869,method,fear,0
78870,method,joy,0
78871,method,negative,0
78872,method,positive,0
78873,method,sadness,0
78874,method,surprise,0
78875,method,trust,0
78876,methodical,anger,0
78877,methodical,anticipation,0
78878,methodical,disgust,0
78879,methodical,fear,0
78880,methodical,joy,0
78881,methodical,negative,0
78882,methodical,positive,0
78883,methodical,sadness,0
78884,methodical,surprise,0
78885,methodical,trust,0
78886,meticulous,anger,0
78887,meticulous,anticipation,0
78888,meticulous,disgust,0
78889,meticulous,fear,0
78890,meticulous,joy,0
78891,meticulous,negative,0
78892,meticulous,positive,0
78893,meticulous,sadness,0
78894,meticulous,surprise,0
78895,meticulous,trust,0
78896,metric,anger,0
78897,metric,anticipation,0
78898,metric,disgust,0
78899,metric,fear,0
78900,metric,joy,0
78901,metric,negative,0
78902,metric,positive,0
78903,metric,sadness,0
78904,metric,surprise,0
78905,metric,trust,0
78906,metrical,anger,0
78907,metrical,anticipation,0
78908,metrical,disgust,0
78909,metrical,fear,0
78910,metrical,joy,0
78911,metrical,negative,0
78912,metrical,positive,0
78913,metrical,sadness,0
78914,metrical,surprise,0
78915,metrical,trust,0
78916,metrology,anger,0
78917,metrology,anticipation,0
78918,metrology,disgust,0
78919,metrology,fear,0
78920,metrology,joy,0
78921,metrology,negative,0
78922,metrology,positive,0
78923,metrology,sadness,0
78924,metrology,surprise,0
78925,metrology,trust,0
78926,metropolis,anger,0
78927,metropolis,anticipation,0
78928,metropolis,disgust,0
78929,metropolis,fear,0
78930,metropolis,joy,0
78931,metropolis,negative,0
78932,metropolis,positive,0
78933,metropolis,sadness,0
78934,metropolis,surprise,0
78935,metropolis,trust,0
78936,metropolitan,anger,0
78937,metropolitan,anticipation,0
78938,metropolitan,disgust,0
78939,metropolitan,fear,0
78940,metropolitan,joy,0
78941,metropolitan,negative,0
78942,metropolitan,positive,1
78943,metropolitan,sadness,0
78944,metropolitan,surprise,0
78945,metropolitan,trust,0
78946,mettle,anger,0
78947,mettle,anticipation,0
78948,mettle,disgust,0
78949,mettle,fear,0
78950,mettle,joy,0
78951,mettle,negative,0
78952,mettle,positive,1
78953,mettle,sadness,0
78954,mettle,surprise,0
78955,mettle,trust,0
78956,mew,anger,0
78957,mew,anticipation,0
78958,mew,disgust,0
78959,mew,fear,0
78960,mew,joy,0
78961,mew,negative,0
78962,mew,positive,0
78963,mew,sadness,0
78964,mew,surprise,0
78965,mew,trust,0
78966,mica,anger,0
78967,mica,anticipation,0
78968,mica,disgust,0
78969,mica,fear,0
78970,mica,joy,0
78971,mica,negative,0
78972,mica,positive,0
78973,mica,sadness,0
78974,mica,surprise,0
78975,mica,trust,0
78976,mick,anger,0
78977,mick,anticipation,0
78978,mick,disgust,0
78979,mick,fear,0
78980,mick,joy,0
78981,mick,negative,0
78982,mick,positive,0
78983,mick,sadness,0
78984,mick,surprise,0
78985,mick,trust,0
78986,microbe,anger,0
78987,microbe,anticipation,0
78988,microbe,disgust,0
78989,microbe,fear,0
78990,microbe,joy,0
78991,microbe,negative,0
78992,microbe,positive,0
78993,microbe,sadness,0
78994,microbe,surprise,0
78995,microbe,trust,0
78996,microbiology,anger,0
78997,microbiology,anticipation,0
78998,microbiology,disgust,0
78999,microbiology,fear,0
79000,microbiology,joy,0
79001,microbiology,negative,0
79002,microbiology,positive,0
79003,microbiology,sadness,0
79004,microbiology,surprise,0
79005,microbiology,trust,0
79006,microcosm,anger,0
79007,microcosm,anticipation,0
79008,microcosm,disgust,0
79009,microcosm,fear,0
79010,microcosm,joy,0
79011,microcosm,negative,0
79012,microcosm,positive,0
79013,microcosm,sadness,0
79014,microcosm,surprise,0
79015,microcosm,trust,0
79016,microgram,anger,0
79017,microgram,anticipation,0
79018,microgram,disgust,0
79019,microgram,fear,0
79020,microgram,joy,0
79021,microgram,negative,0
79022,microgram,positive,0
79023,microgram,sadness,0
79024,microgram,surprise,0
79025,microgram,trust,0
79026,micrometer,anger,0
79027,micrometer,anticipation,0
79028,micrometer,disgust,0
79029,micrometer,fear,0
79030,micrometer,joy,0
79031,micrometer,negative,0
79032,micrometer,positive,0
79033,micrometer,sadness,0
79034,micrometer,surprise,0
79035,micrometer,trust,0
79036,micron,anger,0
79037,micron,anticipation,0
79038,micron,disgust,0
79039,micron,fear,0
79040,micron,joy,0
79041,micron,negative,0
79042,micron,positive,0
79043,micron,sadness,0
79044,micron,surprise,0
79045,micron,trust,0
79046,microphone,anger,0
79047,microphone,anticipation,0
79048,microphone,disgust,0
79049,microphone,fear,0
79050,microphone,joy,0
79051,microphone,negative,0
79052,microphone,positive,0
79053,microphone,sadness,0
79054,microphone,surprise,0
79055,microphone,trust,0
79056,microscope,anger,0
79057,microscope,anticipation,0
79058,microscope,disgust,0
79059,microscope,fear,0
79060,microscope,joy,0
79061,microscope,negative,0
79062,microscope,positive,0
79063,microscope,sadness,0
79064,microscope,surprise,0
79065,microscope,trust,1
79066,microscopic,anger,0
79067,microscopic,anticipation,0
79068,microscopic,disgust,0
79069,microscopic,fear,0
79070,microscopic,joy,0
79071,microscopic,negative,0
79072,microscopic,positive,0
79073,microscopic,sadness,0
79074,microscopic,surprise,0
79075,microscopic,trust,0
79076,microscopically,anger,0
79077,microscopically,anticipation,0
79078,microscopically,disgust,0
79079,microscopically,fear,0
79080,microscopically,joy,0
79081,microscopically,negative,0
79082,microscopically,positive,0
79083,microscopically,sadness,0
79084,microscopically,surprise,0
79085,microscopically,trust,0
79086,microscopy,anger,0
79087,microscopy,anticipation,0
79088,microscopy,disgust,0
79089,microscopy,fear,0
79090,microscopy,joy,0
79091,microscopy,negative,0
79092,microscopy,positive,1
79093,microscopy,sadness,0
79094,microscopy,surprise,0
79095,microscopy,trust,0
79096,mid,anger,0
79097,mid,anticipation,0
79098,mid,disgust,0
79099,mid,fear,0
79100,mid,joy,0
79101,mid,negative,0
79102,mid,positive,0
79103,mid,sadness,0
79104,mid,surprise,0
79105,mid,trust,0
79106,midday,anger,0
79107,midday,anticipation,0
79108,midday,disgust,0
79109,midday,fear,0
79110,midday,joy,0
79111,midday,negative,0
79112,midday,positive,0
79113,midday,sadness,0
79114,midday,surprise,0
79115,midday,trust,0
79116,middle,anger,0
79117,middle,anticipation,0
79118,middle,disgust,0
79119,middle,fear,0
79120,middle,joy,0
79121,middle,negative,0
79122,middle,positive,0
79123,middle,sadness,0
79124,middle,surprise,0
79125,middle,trust,0
79126,middleman,anger,0
79127,middleman,anticipation,0
79128,middleman,disgust,0
79129,middleman,fear,0
79130,middleman,joy,0
79131,middleman,negative,0
79132,middleman,positive,0
79133,middleman,sadness,0
79134,middleman,surprise,0
79135,middleman,trust,0
79136,midland,anger,0
79137,midland,anticipation,0
79138,midland,disgust,0
79139,midland,fear,0
79140,midland,joy,0
79141,midland,negative,0
79142,midland,positive,0
79143,midland,sadness,0
79144,midland,surprise,0
79145,midland,trust,0
79146,midnight,anger,0
79147,midnight,anticipation,0
79148,midnight,disgust,0
79149,midnight,fear,0
79150,midnight,joy,0
79151,midnight,negative,0
79152,midnight,positive,0
79153,midnight,sadness,0
79154,midnight,surprise,0
79155,midnight,trust,0
79156,midst,anger,0
79157,midst,anticipation,0
79158,midst,disgust,0
79159,midst,fear,0
79160,midst,joy,0
79161,midst,negative,0
79162,midst,positive,0
79163,midst,sadness,0
79164,midst,surprise,0
79165,midst,trust,0
79166,midsummer,anger,0
79167,midsummer,anticipation,0
79168,midsummer,disgust,0
79169,midsummer,fear,0
79170,midsummer,joy,0
79171,midsummer,negative,0
79172,midsummer,positive,0
79173,midsummer,sadness,0
79174,midsummer,surprise,0
79175,midsummer,trust,0
79176,midway,anger,0
79177,midway,anticipation,0
79178,midway,disgust,0
79179,midway,fear,0
79180,midway,joy,0
79181,midway,negative,0
79182,midway,positive,0
79183,midway,sadness,0
79184,midway,surprise,0
79185,midway,trust,0
79186,midwife,anger,0
79187,midwife,anticipation,1
79188,midwife,disgust,0
79189,midwife,fear,0
79190,midwife,joy,1
79191,midwife,negative,1
79192,midwife,positive,1
79193,midwife,sadness,0
79194,midwife,surprise,0
79195,midwife,trust,1
79196,midwifery,anger,0
79197,midwifery,anticipation,0
79198,midwifery,disgust,0
79199,midwifery,fear,0
79200,midwifery,joy,0
79201,midwifery,negative,0
79202,midwifery,positive,1
79203,midwifery,sadness,0
79204,midwifery,surprise,0
79205,midwifery,trust,0
79206,mien,anger,0
79207,mien,anticipation,0
79208,mien,disgust,0
79209,mien,fear,0
79210,mien,joy,0
79211,mien,negative,0
79212,mien,positive,0
79213,mien,sadness,0
79214,mien,surprise,0
79215,mien,trust,0
79216,mighty,anger,1
79217,mighty,anticipation,0
79218,mighty,disgust,0
79219,mighty,fear,1
79220,mighty,joy,1
79221,mighty,negative,0
79222,mighty,positive,1
79223,mighty,sadness,0
79224,mighty,surprise,0
79225,mighty,trust,1
79226,migrate,anger,0
79227,migrate,anticipation,0
79228,migrate,disgust,0
79229,migrate,fear,0
79230,migrate,joy,0
79231,migrate,negative,0
79232,migrate,positive,0
79233,migrate,sadness,0
79234,migrate,surprise,0
79235,migrate,trust,0
79236,migration,anger,0
79237,migration,anticipation,0
79238,migration,disgust,0
79239,migration,fear,0
79240,migration,joy,0
79241,migration,negative,0
79242,migration,positive,0
79243,migration,sadness,0
79244,migration,surprise,0
79245,migration,trust,0
79246,migratory,anger,0
79247,migratory,anticipation,0
79248,migratory,disgust,0
79249,migratory,fear,0
79250,migratory,joy,0
79251,migratory,negative,0
79252,migratory,positive,0
79253,migratory,sadness,0
79254,migratory,surprise,0
79255,migratory,trust,0
79256,mike,anger,0
79257,mike,anticipation,0
79258,mike,disgust,0
79259,mike,fear,0
79260,mike,joy,0
79261,mike,negative,0
79262,mike,positive,0
79263,mike,sadness,0
79264,mike,surprise,0
79265,mike,trust,0
79266,mildew,anger,0
79267,mildew,anticipation,0
79268,mildew,disgust,1
79269,mildew,fear,0
79270,mildew,joy,0
79271,mildew,negative,1
79272,mildew,positive,0
79273,mildew,sadness,0
79274,mildew,surprise,0
79275,mildew,trust,0
79276,mile,anger,0
79277,mile,anticipation,0
79278,mile,disgust,0
79279,mile,fear,0
79280,mile,joy,0
79281,mile,negative,0
79282,mile,positive,0
79283,mile,sadness,0
79284,mile,surprise,0
79285,mile,trust,0
79286,mileage,anger,0
79287,mileage,anticipation,0
79288,mileage,disgust,0
79289,mileage,fear,0
79290,mileage,joy,0
79291,mileage,negative,0
79292,mileage,positive,0
